Date,KO_Close,PEP_Close,GSPC_Close,KO_High,PEP_High,GSPC_High,KO_Low,PEP_Low,GSPC_Low,KO_Open,PEP_Open,GSPC_Open,KO_Volume,PEP_Volume,GSPC_Volume,PEP_Return,KO_Return,GSPC_Return,PEP_RollingVol,KO_RollingVol,GSPC_RollingVol,PEP_Tomorrow,PEP_Direction
2010-03-10,16.9311466217041,41.46460723876953,1145.6099853515625,16.98425112139633,41.567574375582495,1148.260009765625,16.881165425433768,41.19431298091089,1140.0899658203125,16.949888825526905,41.380946133235405,1140.219970703125,21574800,6450000,5469120000,0.0010874119108397196,0.000369413757946635,0.00452455995494172,0.009300172158071555,0.012145117773808051,0.009991115374219234,41.81214141845703,1
2010-03-11,16.880754470825195,41.81214141845703,1150.239990234375,16.93744366938577,41.83144745476263,1150.239990234375,16.69179127655574,41.12353163367778,1138.989990234375,16.93744366938577,41.31659690671253,1143.9599609375,29130600,7536900,4669060000,0.008381465612016026,-0.0029762987708291666,0.004041519314613495,0.009353737506914917,0.0120897417794977,0.009982913092109663,41.89577865600586,1
2010-03-12,16.80201530456543,41.89577865600586,1149.989990234375,16.93429046780716,41.99231369246648,1153.4100341796875,16.773670712542085,41.62548448189685,1146.969970703125,16.909094740942685,41.779937594248295,1151.7099609375,22334400,6896400,4928160000,0.0020003098313425838,-0.004664434068740841,-0.00021734594703937127,0.009082426564578005,0.012069258187309403,0.009664278848646003,42.571533203125,1
2010-03-15,16.896501541137695,42.571533203125,1150.510009765625,16.95633960260455,42.642325259480636,1150.97998046875,16.808317680440833,42.088862769778856,1141.449951171875,16.921696071766352,42.27549592653667,1148.530029296875,23874000,10468000,4164110000,0.016129418495060444,0.00562350616039442,0.000452194832708086,0.009327925925241847,0.012113202796228476,0.009409231142199383,42.52005386352539,0
2010-03-16,16.912248611450195,42.52005386352539,1159.4599609375,16.965787740981803,42.66807498008026,1160.280029296875,16.87130614678572,42.36560067536515,1150.3499755859375,16.943742075716006,42.63589498214015,1150.8299560546875,22287800,7474500,4369770000,-0.0012092432601377157,0.0009319722354452775,0.0077791163013856135,0.008961753767518333,0.01210605093706767,0.009197958758209883,42.841835021972656,1
2010-03-17,16.95633888244629,42.841835021972656,1166.2099609375,17.003580277291725,42.8482720036794,1169.8399658203125,16.880752890973305,42.48787467777843,1159.93994140625,16.95003994970699,42.571540710030746,1159.93994140625,26074400,6922300,4963200000,0.007567750489688274,0.0026070022981001806,0.005821675803744153,0.00896435124641828,0.011891029351235176,0.008997676295376287,42.80964660644531,0
2010-03-18,16.99098777770996,42.80964660644531,1165.8299560546875,17.019332383288972,42.94479864582191,1167.77001953125,16.924850765158588,42.57796932031638,1161.1600341796875,16.975241041588056,42.84182659867354,1166.1300048828125,23496200,6961900,4234510000,-0.0007513313916370779,0.002043418423274268,-0.0003258460273372066,0.008991105454552664,0.011886385664765584,0.00890097076659699,42.83538818359375,1
2010-03-19,17.242935180664062,42.83538818359375,1159.9000244140625,17.34056684432751,43.105687343316674,1169.199951171875,16.880754326446805,42.64232296662286,1155.3299560546875,17.242935180664062,42.83538818359375,1166.6800537109375,43610800,10947400,5212410000,0.0006013031918969958,0.01482829640338057,-0.005086446449439896,0.007019855335981272,0.011127043112226932,0.006495940245953528,42.67451095581055,0
2010-03-22,17.176801681518555,42.67451095581055,1165.81005859375,17.27443216366627,42.83540114027369,1167.8199462890625,17.132710341013272,42.571543790943096,1152.8800048828125,17.161054945823658,42.75174001194521,1157.25,18127400,6763000,4261680000,-0.003755708413185843,-0.0038353968423930906,0.005095296193887933,0.007072838014802509,0.011077667589941912,0.006507953887126024,43.02846145629883,1
2010-03-23,17.416149139404297,43.02846145629883,1174.1700439453125,17.428747004144775,43.11855954613433,1174.719970703125,17.135853256620486,42.62945212275758,1163.8299560546875,17.230334839377043,42.72598719328923,1166.469970703125,19081200,6412800,4411640000,0.008294189963999665,0.013934343676056393,0.007170966908320198,0.006664289529148673,0.011161930580348912,0.0061483529763767825,42.6423225402832,0
2010-03-24,17.201988220214844,42.6423225402832,1167.719970703125,17.43504388489546,43.11855596268943,1173.0400390625,17.198839355099512,42.63588556012201,1166.010009765625,17.390952564890622,42.87400472631374,1172.699951171875,17052600,7661200,4705750000,-0.008974034928202146,-0.012296686108693833,-0.005493304207041971,0.006556013850132224,0.010502679197516223,0.006091387838713079,42.82897186279297,1
2010-03-25,17.258684158325195,42.82897186279297,1165.72998046875,17.378361503320335,43.11857224973237,1180.68994140625,17.21144395471576,42.70025676083616,1165.0899658203125,17.29332769514475,42.71313072602139,1170.030029296875,16638800,6246600,5668900000,0.004377090913222137,0.0032958944852505834,-0.001704167338318907,0.006547706696768828,0.010473322394491504,0.0060767243929774626,42.854698181152344,1
2010-03-26,17.211442947387695,42.854698181152344,1166.5899658203125,17.31222348420141,42.99628229935649,1173.9300537109375,17.164201545144305,42.69380803046177,1161.47998046875,17.25553428206885,42.88687817528155,1167.5799560546875,16276800,5313400,4708420000,0.0006006755997269853,-0.002737242915168081,0.000737722599547963,0.0062919466882640175,0.010407338561049613,0.005952575423453688,42.82897186279297,0
2010-03-29,17.249238967895508,42.82897186279297,1173.219970703125,17.309077048747863,43.034911115944766,1174.8499755859375,17.2177442926582,42.66808166783128,1167.7099609375,17.25868676976719,42.86758393839046,1167.7099609375,13853600,6825600,4375580000,-0.0006003150051512307,0.0021959820930381735,0.005683234964352302,0.006172814004676237,0.010367474089396032,0.005888286948615754,42.97054672241211,1
2010-03-30,17.280731201171875,42.97054672241211,1173.27001953125,17.33742041113036,43.118567847053775,1177.8299560546875,17.19884745423124,42.70668938280558,1168.9200439453125,17.29018020376424,42.809656543878326,1173.75,13631600,5733800,4085000000,0.0033055862296365035,0.001825717258308046,4.265937281555665e-05,0.006143356921399033,0.009989939540242737,0.0051714310943777615,42.57798385620117,0
2010-03-31,17.321670532226562,42.57798385620117,1169.4300537109375,17.41300326518672,42.93193934166285,1174.56005859375,17.16420080011541,42.513623849772564,1165.77001953125,17.25553353307557,42.91263330372592,1171.75,22922000,8123900,4484340000,-0.009135626519878315,0.0023690740037616287,-0.00327287474868454,0.006239286063252198,0.009854981185052033,0.00525652847431965,42.912620544433594,1
2010-04-01,17.416149139404297,42.912620544433594,1178.0999755859375,17.457091599111592,42.912620544433594,1181.4300537109375,17.36261001635503,42.63588929300067,1170.68994140625,17.43504593651501,42.6809383381187,1171.22998046875,14346000,5074100,4006870000,0.007859383134781295,0.005454358862325703,0.0074138011482498545,0.006269104851830768,0.00971441002068056,0.0052831913296102605,42.462120056152344,0
2010-04-05,17.277576446533203,42.462120056152344,1187.43994140625,17.498034276641864,42.9126104008467,1187.72998046875,17.21143945792016,42.365585008010264,1178.7099609375,17.498034276641864,42.9126104008467,1178.7099609375,19191800,6732600,3881620000,-0.010498088500905722,-0.007956563288584295,0.00792799084446738,0.006697208185860531,0.009803855369194465,0.005389426695758923,42.72599411010742,1
2010-04-06,17.098060607910156,42.72599411010742,1189.43994140625,17.271277040604595,42.880447301975565,1191.800048828125,17.076014945643507,42.339858675447836,1182.77001953125,17.271277040604595,42.339858675447836,1186.010009765625,17604200,6734700,4086180000,0.0062143400660665815,-0.010390105300854713,0.0016842957106795176,0.006642432983807632,0.00992341043522334,0.00535409847588708,42.46856689453125,0
2010-04-07,16.95003890991211,42.46856689453125,1182.449951171875,17.101209682185974,42.809653261272096,1189.5999755859375,16.868155192121538,42.31411370977616,1177.25,17.101209682185974,42.72599214244188,1188.22998046875,24060800,8204200,5101430000,-0.006025072580236879,-0.008657221505552926,-0.005876707172041695,0.0064179048024968965,0.009883607286462957,0.0048723265929585405,42.45570755004883,0
2010-04-08,16.931150436401367,42.45570755004883,1186.43994140625,16.937449371850885,42.59729171427489,1188.550048828125,16.830369872007243,42.23046224786161,1175.1199951171875,16.937449371850885,42.31412338582277,1181.75,19466800,6646300,4726970000,-0.0003027967605866433,-0.0011143616608275675,0.003374341747336196,0.00642049775112298,0.00981189986630268,0.0046861946991332195,42.70667266845703,1
2010-04-09,17.192550659179688,42.70667266845703,1194.3699951171875,17.198849594558833,42.751721704416255,1194.6600341796875,16.959494855747614,42.384892437326386,1187.1500244140625,16.978391661885052,42.42994147328561,1187.469970703125,20640600,4757700,4511570000,0.005911222139269645,0.01543901129224623,0.00668390656297202,0.006450988566203546,0.0074909676548509585,0.004671907771189331,42.68093490600586,0
2010-04-12,17.246084213256836,42.68093490600586,1196.47998046875,17.277578879935845,42.90618011348329,1199.199951171875,17.167349348657346,42.64232284471752,1194.7099609375,17.21144188200796,42.700240936650026,1194.93994140625,16930400,5074000,4607090000,-0.000602663725431829,0.0031137645098964217,0.0017666094762833762,0.006473113819665559,0.007312727833260212,0.004669004124848374,42.72599411010742,1
2010-04-13,17.327972412109375,42.72599411010742,1197.300048828125,17.34686921567944,42.796786179292496,1199.0400390625,17.211445126924584,42.48787488557777,1188.8199462890625,17.22089292801016,42.57797789997749,1195.93994140625,15055000,5190800,5403580000,0.0010557220501563602,0.004748219818478727,0.0006854008197059169,0.005981968046527427,0.007146782358872417,0.004461565182478788,42.66162872314453,0
2010-04-14,17.305919647216797,42.66162872314453,1210.6500244140625,17.340563172193285,42.66806570332871,1210.6500244140625,17.211438070898097,42.36559146437656,1198.68994140625,17.331114173582517,42.603705721441415,1198.68994140625,13865200,5202300,5760040000,-0.0015064690314054996,-0.001272668513551345,0.011150066851666862,0.005960329317816624,0.007161813206221806,0.004741036172122473,42.648765563964844,0
2010-04-15,17.088611602783203,42.648765563964844,1211.6700439453125,17.24923137226767,42.796786685825154,1213.9200439453125,17.047670345101544,42.346296158386814,1208.5,17.24608130543155,42.4557002993392,1210.77001953125,20351000,5968500,5995330000,-0.00030151589530635903,-0.012556861979221234,0.0008425387276917995,0.005751431972093171,0.0073099949971781875,0.0047349295215242185,42.56510543823242,0
2010-04-16,17.312217712402344,42.56510543823242,1192.1300048828125,17.365756829123022,42.89332277876314,1210.1700439453125,17.060265252968865,42.44926431274974,1186.77001953125,17.079162047845884,42.48144431259772,1210.1700439453125,35075600,7374400,8108470000,-0.0019616072030724796,0.013085095197711727,-0.016126534744455467,0.005777405115382865,0.007467661531242745,0.005840695398066877,42.55223083496094,0
2010-04-19,17.422447204589844,42.55223083496094,1197.52001953125,17.422447204589844,42.72599004553538,1197.8699951171875,17.296470966252432,42.2819316374325,1183.6800537109375,17.31536776242258,42.52648782043546,1192.06005859375,26468600,6354600,6597740000,-0.0003024684924172183,0.006367150299209312,0.004521331252766547,0.005754119109427016,0.007513630155323839,0.005409690629149814,42.41064453125,0
2010-04-20,17.154752731323242,42.41064453125,1207.1700439453125,17.41300299181935,42.732424831320216,1208.5799560546875,17.107511331872054,42.29480342682562,1199.0400390625,17.390957325781784,42.58440373289772,1199.0400390625,32508800,6780900,5316590000,-0.0033273532534658923,-0.015364918034940556,0.008058340784849571,0.005751800751629595,0.008018972338483005,0.005519308220938725,42.462120056152344,1
2010-04-21,17.066564559936523,42.462120056152344,1205.93994140625,17.18939192724093,42.67449127009311,1210.989990234375,17.006726510274166,42.22400092539875,1198.8499755859375,17.18624186065963,42.359148028807056,1207.1600341796875,19263200,6534300,5724310000,0.0012137406887182678,-0.005140742788189212,-0.0010189969053922,0.005734924917617884,0.008018957159243832,0.00554614905655664,41.67699432373047,0
2010-04-22,17.10436248779297,41.67699432373047,1208.6700439453125,17.167349418610264,42.339861091213,1210.27001953125,17.006730822788246,41.50966715883878,1190.18994140625,17.05082215491983,42.314118072769766,1202.52001953125,20295600,9689700,6035780000,-0.01849002667279953,0.002214735585694516,0.002263879356942944,0.006733329501612841,0.008026510755925911,0.005524262713924349,41.644805908203125,0
2010-04-23,16.968942642211914,41.644805908203125,1217.280029296875,17.151606949507,41.73490399955938,1217.280029296875,16.92485129911996,41.297282594409964,1205.0999755859375,17.151606949507,41.73490399955938,1207.8699951171875,21675400,9008900,5326060000,-0.0007723305398973368,-0.007917269391227055,0.0071235200993795544,0.006554462513044774,0.008147335809588365,0.005595535070935626,41.84430694580078,1
2010-04-26,16.92169761657715,41.84430694580078,1212.050048828125,17.116959752019895,42.11460612224072,1219.800048828125,16.92169761657715,41.580449659962085,1211.0699462890625,17.006731417834168,41.728465844462974,1217.0699462890625,17890800,8096900,5647760000,0.004790538297559044,-0.002784205629715486,-0.004296448099761374,0.006605083528279291,0.008115750058598593,0.005697522609087223,41.335906982421875,0
